original_row_index,generated_version,item_number,list_item,Full verb phrase,Causality,NP1,verb,NP2,because,pronoun,präposition,adjective + verb,and,NP final,verb final,Generated-Sentence,np2_replacement_status,NP1 - male,NP1 - female,NP2 - male,NP2 - female,verb_bias,Unnamed: 7,Unnamed: 18,Ferstl_verb_eng,Ferstl_sem_cat,Ferstl_eng_verb_length,Ferstl_eng_verb_freq,Ferstl_val,Ferstl_IVC,verb_bias.1,new verb,old verb,german_verb_freq,german_verb_length,Unnamed: 30,Previous-Sentences (04/2026),adj,german_adj_freq,german_adj_length,Susanne_avgRating_Score,Susanne_avgRating_Score.1,20_Best_Verbs,adj_amb
226,swapped,4,67,faszinierte,NP1-Causality,Die Darstellerin,faszinierte,"den Zuschauer, ",weil,sie,in der Aufführung,ausdrucksstark war,und,eine Botschaft,kommunizierte,"Die Darstellerin faszinierte den Zuschauer, weil sie in der Aufführung ausdrucksstark war und eine Botschaft kommunizierte.",ok_prefix_keep_particle_or_punctuation,Der Darsteller,Die Darstellerin,den Zuschauer,die Zuschauerin,NP1,,,fascinated,StimExp,10,0,1.64,85,NP1,faszinierte,faszinierte,1.13,11,,"Der Darsteller faszinierte die Zuschauerin, weil er bis zum Ende ausdrucksstark war und die Wirkung erzielte.",ausdrucksstark,1.49,14,62.5,62.5,suboptimal,nonamb
227,original,5,67,faszinierte,NP2-Causality,Der Darsteller,faszinierte,"die Zuschauerin,",weil,sie,in der Aufführung,verblüfft war,und,die Botschaft,verstand,"Der Darsteller faszinierte die Zuschauerin, weil sie in der Aufführung verblüfft war und die Botschaft verstand.",ok_prefix_keep_particle_or_punctuation,Der Darsteller,Die Darstellerin,den Zuschauer,die Zuschauerin,NP1,,,fascinated,StimExp,10,0,1.64,85,NP1,faszinierte,faszinierte,1.13,11,,"Der Darsteller faszinierte die Zuschauerin, weil sie bis zum Ende verblüfft war und die Augen weitete.",verblüfft,2.69,9,62.5,62.5,suboptimal,nonamb
227,both_male,6,67,faszinierte,NP2-Causality,Der Darsteller,faszinierte,"den Zuschauer, ",weil,er,in der Aufführung,verblüfft war,und,die Botschaft,verstand,"Der Darsteller faszinierte den Zuschauer, weil er in der Aufführung verblüfft war und die Botschaft verstand.",ok_prefix_keep_particle_or_punctuation,Der Darsteller,Die Darstellerin,den Zuschauer,die Zuschauerin,NP1,,,fascinated,StimExp,10,0,1.64,85,NP1,faszinierte,faszinierte,1.13,11,,"Der Darsteller faszinierte die Zuschauerin, weil sie bis zum Ende verblüfft war und die Augen weitete.",verblüfft,2.69,9,62.5,62.5,suboptimal,nonamb
227,both_female,7,67,faszinierte,NP2-Causality,Die Darstellerin,faszinierte,"die Zuschauerin,",weil,sie,in der Aufführung,verblüfft war,und,die Botschaft,verstand,"Die Darstellerin faszinierte die Zuschauerin, weil sie in der Aufführung verblüfft war und die Botschaft verstand.",ok_prefix_keep_particle_or_punctuation,Der Darsteller,Die Darstellerin,den Zuschauer,die Zuschauerin,NP1,,,fascinated,StimExp,10,0,1.64,85,NP1,faszinierte,faszinierte,1.13,11,,"Der Darsteller faszinierte die Zuschauerin, weil sie bis zum Ende verblüfft war und die Augen weitete.",verblüfft,2.69,9,62.5,62.5,suboptimal,nonamb
227,swapped,8,67,faszinierte,NP2-Causality,Die Darstellerin,faszinierte,"den Zuschauer, ",weil,er,in der Aufführung,verblüfft war,und,die Botschaft,verstand,"Die Darstellerin faszinierte den Zuschauer, weil er in der Aufführung verblüfft war und die Botschaft verstand.",ok_prefix_keep_particle_or_punctuation,Der Darsteller,Die Darstellerin,den Zuschauer,die Zuschauerin,NP1,,,fascinated,StimExp,10,0,1.64,85,NP1,faszinierte,faszinierte,1.13,11,,"Der Darsteller faszinierte die Zuschauerin, weil sie bis zum Ende verblüfft war und die Augen weitete.",verblüfft,2.69,9,62.5,62.5,suboptimal,nonamb
0,original,1,68,lachte … aus,NP1-Causality,Der Heimleiter,lachte,"die Seniorin aus, ",weil ,er,am späten Abend,gehässig war,und,Streit,suchte,"Der Heimleiter lachte die Seniorin aus, weil er am späten Abend gehässig war und Streit suchte.",ok_prefix_keep_particle_or_punctuation,Der Heimleiter,Die Heimleiterin,den Senioren,die Seniorin,NP2,,,laughed at,AgP,7,0,-0.82,-96,NP2,lachte … aus,auslachte,0.03,9,,"Der Heimleiter lachte die Seniorin aus, weil er am späten Abend gehässig war und den Streit schürte.",gehässig,0.73,8,93.5,93.5,optimal,nonamb
0,both_male,2,68,lachte … aus,NP1-Causality,Der Heimleiter,lachte,"den Senioren aus, ",weil ,er,am späten Abend,gehässig war,und,Streit,suchte,"Der Heimleiter lachte den Senioren aus, weil er am späten Abend gehässig war und Streit suchte.",ok_prefix_keep_particle_or_punctuation,Der Heimleiter,Die Heimleiterin,den Senioren,die Seniorin,NP2,,,laughed at,AgP,7,0,-0.82,-96,NP2,lachte … aus,auslachte,0.03,9,,"Der Heimleiter lachte die Seniorin aus, weil er am späten Abend gehässig war und den Streit schürte.",gehässig,0.73,8,93.5,93.5,optimal,nonamb
0,both_female,3,68,lachte … aus,NP1-Causality,Die Heimleiterin,lachte,"die Seniorin aus, ",weil ,sie,am späten Abend,gehässig war,und,Streit,suchte,"Die Heimleiterin lachte die Seniorin aus, weil sie am späten Abend gehässig war und Streit suchte.",ok_prefix_keep_particle_or_punctuation,Der Heimleiter,Die Heimleiterin,den Senioren,die Seniorin,NP2,,,laughed at,AgP,7,0,-0.82,-96,NP2,lachte … aus,auslachte,0.03,9,,"Der Heimleiter lachte die Seniorin aus, weil er am späten Abend gehässig war und den Streit schürte.",gehässig,0.73,8,93.5,93.5,optimal,nonamb
0,swapped,4,68,lachte … aus,NP1-Causality,Die Heimleiterin,lachte,"den Senioren aus, ",weil ,sie,am späten Abend,gehässig war,und,Streit,suchte,"Die Heimleiterin lachte den Senioren aus, weil sie am späten Abend gehässig war und Streit suchte.",ok_prefix_keep_particle_or_punctuation,Der Heimleiter,Die Heimleiterin,den Senioren,die Seniorin,NP2,,,laughed at,AgP,7,0,-0.82,-96,NP2,lachte … aus,auslachte,0.03,9,,"Der Heimleiter lachte die Seniorin aus, weil er am späten Abend gehässig war und den Streit schürte.",gehässig,0.73,8,93.5,93.5,optimal,nonamb
1,original,5,68,lachte … aus,NP2-Causality,Der Heimleiter,lachte,"die Seniorin aus, ",weil ,sie,am späten Abend,vergesslich war,und,die Reaktion,provozierte,"Der Heimleiter lachte die Seniorin aus, weil sie am späten Abend vergesslich war und die Reaktion provozierte.",ok_prefix_keep_particle_or_punctuation,Der Heimleiter,Die Heimleiterin,den Senioren,die Seniorin,NP2,,,laughed at,AgP,7,0,-0.82,-96,NP2,lachte … aus,auslachte,0.03,9,,"Der Heimleiter lachte die Seniorin aus, weil sie am späten Abend vergesslich war und die Situation verschärfte.",vergesslich,0.3,11,93.5,93.5,optimal,nonamb
1,both_male,6,68,lachte … aus,NP2-Causality,Der Heimleiter,lachte,"den Senioren aus, ",weil ,er,am späten Abend,vergesslich war,und,die Reaktion,provozierte,"Der Heimleiter lachte den Senioren aus, weil er am späten Abend vergesslich war und die Reaktion provozierte.",ok_prefix_keep_particle_or_punctuation,Der Heimleiter,Die Heimleiterin,den Senioren,die Seniorin,NP2,,,laughed at,AgP,7,0,-0.82,-96,NP2,lachte … aus,auslachte,0.03,9,,"Der Heimleiter lachte die Seniorin aus, weil sie am späten Abend vergesslich war und die Situation verschärfte.",vergesslich,0.3,11,93.5,93.5,optimal,nonamb
1,both_female,7,68,lachte … aus,NP2-Causality,Die Heimleiterin,lachte,"die Seniorin aus, ",weil ,sie,am späten Abend,vergesslich war,und,die Reaktion,provozierte,"Die Heimleiterin lachte die Seniorin aus, weil sie am späten Abend vergesslich war und die Reaktion provozierte.",ok_prefix_keep_particle_or_punctuation,Der Heimleiter,Die Heimleiterin,den Senioren,die Seniorin,NP2,,,laughed at,AgP,7,0,-0.82,-96,NP2,lachte … aus,auslachte,0.03,9,,"Der Heimleiter lachte die Seniorin aus, weil sie am späten Abend vergesslich war und die Situation verschärfte.",vergesslich,0.3,11,93.5,93.5,optimal,nonamb
1,swapped,8,68,lachte … aus,NP2-Causality,Die Heimleiterin,lachte,"den Senioren aus, ",weil ,er,am späten Abend,vergesslich war,und,die Reaktion,provozierte,"Die Heimleiterin lachte den Senioren aus, weil er am späten Abend vergesslich war und die Reaktion provozierte.",ok_prefix_keep_particle_or_punctuation,Der Heimleiter,Die Heimleiterin,den Senioren,die Seniorin,NP2,,,laughed at,AgP,7,0,-0.82,-96,NP2,lachte … aus,auslachte,0.03,9,,"Der Heimleiter lachte die Seniorin aus, weil sie am späten Abend vergesslich war und die Situation verschärfte.",vergesslich,0.3,11,93.5,93.5,optimal,nonamb
104,original,1,69,amüsierte,NP1-Causality,Der Komiker,amüsierte,"die Zuschauerin, ",weil ,er,an dem Nachmittag,drollig war,und,Kunsstücke,vollführte,"Der Komiker amüsierte die Zuschauerin, weil er an dem Nachmittag drollig war und Kunsstücke vollführte.",ok_prefix_keep_particle_or_punctuation,Der Komiker,Die Komikerin,den Zuschauer,die Zuschauerin,neutral,,,jollified,StimExp,9,0,1.09,-2,neutral,amüsierte,amüsierte,0.34,9,,"Der Tänzer amüsierte die Zuschauerin, weil er von Anfang an hervorragend war und die Begeisterung weckte.",hervorragend,40.61,12,93.75,93.75,optimal,nonamb
104,both_male,2,69,amüsierte,NP1-Causality,Der Komiker,amüsierte,"den Zuschauer, ",weil ,er,an dem Nachmittag,drollig war,und,Kunsstücke,vollführte,"Der Komiker amüsierte den Zuschauer, weil er an dem Nachmittag drollig war und Kunsstücke vollführte.",ok_prefix_keep_particle_or_punctuation,Der Komiker,Die Komikerin,den Zuschauer,die Zuschauerin,neutral,,,jollified,StimExp,9,0,1.09,-2,neutral,amüsierte,amüsierte,0.34,9,,"Der Tänzer amüsierte die Zuschauerin, weil er von Anfang an hervorragend war und die Begeisterung weckte.",hervorragend,40.61,12,93.75,93.75,optimal,nonamb
104,both_female,3,69,amüsierte,NP1-Causality,Die Komikerin,amüsierte,"die Zuschauerin, ",weil ,sie,an dem Nachmittag,drollig war,und,Kunsstücke,vollführte,"Die Komikerin amüsierte die Zuschauerin, weil sie an dem Nachmittag drollig war und Kunsstücke vollführte.",ok_prefix_keep_particle_or_punctuation,Der Komiker,Die Komikerin,den Zuschauer,die Zuschauerin,neutral,,,jollified,StimExp,9,0,1.09,-2,neutral,amüsierte,amüsierte,0.34,9,,"Der Tänzer amüsierte die Zuschauerin, weil er von Anfang an hervorragend war und die Begeisterung weckte.",hervorragend,40.61,12,93.75,93.75,optimal,nonamb
104,swapped,4,69,amüsierte,NP1-Causality,Die Komikerin,amüsierte,"den Zuschauer, ",weil ,sie,an dem Nachmittag,drollig war,und,Kunsstücke,vollführte,"Die Komikerin amüsierte den Zuschauer, weil sie an dem Nachmittag drollig war und Kunsstücke vollführte.",ok_prefix_keep_particle_or_punctuation,Der Komiker,Die Komikerin,den Zuschauer,die Zuschauerin,neutral,,,jollified,StimExp,9,0,1.09,-2,neutral,amüsierte,amüsierte,0.34,9,,"Der Tänzer amüsierte die Zuschauerin, weil er von Anfang an hervorragend war und die Begeisterung weckte.",hervorragend,40.61,12,93.75,93.75,optimal,nonamb
105,original,5,69,amüsierte,NP2-Causality,Der Komiker,amüsierte,"die Zuschauerin, ",weil ,sie,an dem Nachmittag,kulturbeflissen war,und,die Witze,schätzte,"Der Komiker amüsierte die Zuschauerin, weil sie an dem Nachmittag kulturbeflissen war und die Witze schätzte.",ok_prefix_keep_particle_or_punctuation,Der Komiker,Die Komikerin,den Zuschauer,die Zuschauerin,neutral,,,jollified,StimExp,9,0,1.09,-2,neutral,amüsierte,amüsierte,0.34,9,,"Der Tänzer amüsierte die Zuschauerin, weil sie von Anfang an kulturbeflissen war und den Ausdruck schätzte.",kulturbeflissen,0.03,15,93.75,93.75,optimal,nonamb
105,both_male,6,69,amüsierte,NP2-Causality,Der Komiker,amüsierte,"den Zuschauer, ",weil ,er,an dem Nachmittag,kulturbeflissen war,und,die Witze,schätzte,"Der Komiker amüsierte den Zuschauer, weil er an dem Nachmittag kulturbeflissen war und die Witze schätzte.",ok_prefix_keep_particle_or_punctuation,Der Komiker,Die Komikerin,den Zuschauer,die Zuschauerin,neutral,,,jollified,StimExp,9,0,1.09,-2,neutral,amüsierte,amüsierte,0.34,9,,"Der Tänzer amüsierte die Zuschauerin, weil sie von Anfang an kulturbeflissen war und den Ausdruck schätzte.",kulturbeflissen,0.03,15,93.75,93.75,optimal,nonamb
105,both_female,7,69,amüsierte,NP2-Causality,Die Komikerin,amüsierte,"die Zuschauerin, ",weil ,sie,an dem Nachmittag,kulturbeflissen war,und,die Witze,schätzte,"Die Komikerin amüsierte die Zuschauerin, weil sie an dem Nachmittag kulturbeflissen war und die Witze schätzte.",ok_prefix_keep_particle_or_punctuation,Der Komiker,Die Komikerin,den Zuschauer,die Zuschauerin,neutral,,,jollified,StimExp,9,0,1.09,-2,neutral,amüsierte,amüsierte,0.34,9,,"Der Tänzer amüsierte die Zuschauerin, weil sie von Anfang an kulturbeflissen war und den Ausdruck schätzte.",kulturbeflissen,0.03,15,93.75,93.75,optimal,nonamb
105,swapped,8,69,amüsierte,NP2-Causality,Die Komikerin,amüsierte,"den Zuschauer, ",weil ,er,an dem Nachmittag,kulturbeflissen war,und,die Witze,schätzte,"Die Komikerin amüsierte den Zuschauer, weil er an dem Nachmittag kulturbeflissen war und die Witze schätzte.",ok_prefix_keep_particle_or_punctuation,Der Komiker,Die Komikerin,den Zuschauer,die Zuschauerin,neutral,,,jollified,StimExp,9,0,1.09,-2,neutral,amüsierte,amüsierte,0.34,9,,"Der Tänzer amüsierte die Zuschauerin, weil sie von Anfang an kulturbeflissen war und den Ausdruck schätzte.",kulturbeflissen,0.03,15,93.75,93.75,optimal,nonamb
194,original,1,70,reizte,NP1-Causality,Der Chef,reizte,"die Mitarbeiterin,",weil ,er,am späten Nachmittag,penetrant war,und ,die Anderen,verunsicherte,"Der Chef reizte die Mitarbeiterin, weil er am späten Nachmittag penetrant war und die Anderen verunsicherte.",ok_prefix_keep_particle_or_punctuation,Der Chef,Die Chefin,den Mitarbeiter,die Mitarbeiterin,NP1,,,peeved,StimExp,6,931,-1.27,77,NP1,reizte,reizte,0.68,6,,"Der Chef reizte die Mitarbeiterin, weil er am späten Vormittag arrogant war und die Reaktion herausforderte.",arrogant,4.45,8,87.5,87.5,optimal,nonamb
194,both_male,2,70,reizte,NP1-Causality,Der Chef,reizte,"den Mitarbeiter,",weil ,er,am späten Nachmittag,penetrant war,und ,die Anderen,verunsicherte,"Der Chef reizte den Mitarbeiter, weil er am späten Nachmittag penetrant war und die Anderen verunsicherte.",ok_prefix_keep_particle_or_punctuation,Der Chef,Die Chefin,den Mitarbeiter,die Mitarbeiterin,NP1,,,peeved,StimExp,6,931,-1.27,77,NP1,reizte,reizte,0.68,6,,"Der Chef reizte die Mitarbeiterin, weil er am späten Vormittag arrogant war und die Reaktion herausforderte.",arrogant,4.45,8,87.5,87.5,optimal,nonamb
194,both_female,3,70,reizte,NP1-Causality,Die Chefin,reizte,"die Mitarbeiterin,",weil ,sie,am späten Nachmittag,penetrant war,und ,die Anderen,verunsicherte,"Die Chefin reizte die Mitarbeiterin, weil sie am späten Nachmittag penetrant war und die Anderen verunsicherte.",ok_prefix_keep_particle_or_punctuation,Der Chef,Die Chefin,den Mitarbeiter,die Mitarbeiterin,NP1,,,peeved,StimExp,6,931,-1.27,77,NP1,reizte,reizte,0.68,6,,"Der Chef reizte die Mitarbeiterin, weil er am späten Vormittag arrogant war und die Reaktion herausforderte.",arrogant,4.45,8,87.5,87.5,optimal,nonamb
194,swapped,4,70,reizte,NP1-Causality,Die Chefin,reizte,"den Mitarbeiter,",weil ,sie,am späten Nachmittag,penetrant war,und ,die Anderen,verunsicherte,"Die Chefin reizte den Mitarbeiter, weil sie am späten Nachmittag penetrant war und die Anderen verunsicherte.",ok_prefix_keep_particle_or_punctuation,Der Chef,Die Chefin,den Mitarbeiter,die Mitarbeiterin,NP1,,,peeved,StimExp,6,931,-1.27,77,NP1,reizte,reizte,0.68,6,,"Der Chef reizte die Mitarbeiterin, weil er am späten Vormittag arrogant war und die Reaktion herausforderte.",arrogant,4.45,8,87.5,87.5,optimal,nonamb
195,original,5,70,reizte,NP2-Causality,Der Chef,reizte,"die Mitarbeiterin,",weil ,sie,am späten Nachmittag,sensibel war,und ,Müdigkeit,einsetzte,"Der Chef reizte die Mitarbeiterin, weil sie am späten Nachmittag sensibel war und Müdigkeit einsetzte.",ok_prefix_keep_particle_or_punctuation,Der Chef,Die Chefin,den Mitarbeiter,die Mitarbeiterin,NP1,,,peeved,StimExp,6,931,-1.27,77,NP1,reizte,reizte,0.68,6,,"Der Chef reizte die Mitarbeiterin, weil sie am späten Vormittag sensibel war und die Gefühle spürte.",sensibel,13.76,10,87.5,87.5,optimal,nonamb
195,both_male,6,70,reizte,NP2-Causality,Der Chef,reizte,"den Mitarbeiter,",weil ,er,am späten Nachmittag,sensibel war,und ,Müdigkeit,einsetzte,"Der Chef reizte den Mitarbeiter, weil er am späten Nachmittag sensibel war und Müdigkeit einsetzte.",ok_prefix_keep_particle_or_punctuation,Der Chef,Die Chefin,den Mitarbeiter,die Mitarbeiterin,NP1,,,peeved,StimExp,6,931,-1.27,77,NP1,reizte,reizte,0.68,6,,"Der Chef reizte die Mitarbeiterin, weil sie am späten Vormittag sensibel war und die Gefühle spürte.",sensibel,13.76,10,87.5,87.5,optimal,nonamb
195,both_female,7,70,reizte,NP2-Causality,Die Chefin,reizte,"die Mitarbeiterin,",weil ,sie,am späten Nachmittag,sensibel war,und ,Müdigkeit,einsetzte,"Die Chefin reizte die Mitarbeiterin, weil sie am späten Nachmittag sensibel war und Müdigkeit einsetzte.",ok_prefix_keep_particle_or_punctuation,Der Chef,Die Chefin,den Mitarbeiter,die Mitarbeiterin,NP1,,,peeved,StimExp,6,931,-1.27,77,NP1,reizte,reizte,0.68,6,,"Der Chef reizte die Mitarbeiterin, weil sie am späten Vormittag sensibel war und die Gefühle spürte.",sensibel,13.76,10,87.5,87.5,optimal,nonamb
195,swapped,8,70,reizte,NP2-Causality,Die Chefin,reizte,"den Mitarbeiter,",weil ,er,am späten Nachmittag,sensibel war,und ,Müdigkeit,einsetzte,"Die Chefin reizte den Mitarbeiter, weil er am späten Nachmittag sensibel war und Müdigkeit einsetzte.",ok_prefix_keep_particle_or_punctuation,Der Chef,Die Chefin,den Mitarbeiter,die Mitarbeiterin,NP1,,,peeved,StimExp,6,931,-1.27,77,NP1,reizte,reizte,0.68,6,,"Der Chef reizte die Mitarbeiterin, weil sie am späten Vormittag sensibel war und die Gefühle spürte.",sensibel,13.76,10,87.5,87.5,optimal,nonamb
34,original,1,71,bedauerte,NP1-Causality,Der Arzt,bedauerte,"die Patientin, ",weil,er,an dem Tag,machtlos war,und ,die Situation,auswegslos,"Der Arzt bedauerte die Patientin, weil er an dem Tag machtlos war und die Situation auswegslos.",ok_prefix_keep_particle_or_punctuation,Der Arzt,Die Ärztin,den Patienten,die Patientin,NP2,,,pitied,ExpStim,6,512,-1.55,-83,NP2,bedauerte,bedauerte,1.89,9,,"Der Arzt bedauerte die Patientin, weil er schon seit Langem machtlos war und die Situation akzeptierte.",machtlos,2.68,8,68.75,68.75,optimal,nonamb
34,both_male,2,71,bedauerte,NP1-Causality,Der Arzt,bedauerte,"den Patienten, ",weil,er,an dem Tag,machtlos war,und ,die Situation,auswegslos,"Der Arzt bedauerte den Patienten, weil er an dem Tag machtlos war und die Situation auswegslos.",ok_prefix_keep_particle_or_punctuation,Der Arzt,Die Ärztin,den Patienten,die Patientin,NP2,,,pitied,ExpStim,6,512,-1.55,-83,NP2,bedauerte,bedauerte,1.89,9,,"Der Arzt bedauerte die Patientin, weil er schon seit Langem machtlos war und die Situation akzeptierte.",machtlos,2.68,8,68.75,68.75,optimal,nonamb
34,both_female,3,71,bedauerte,NP1-Causality,Die Ärztin,bedauerte,"die Patientin, ",weil,sie,an dem Tag,machtlos war,und ,die Situation,auswegslos,"Die Ärztin bedauerte die Patientin, weil sie an dem Tag machtlos war und die Situation auswegslos.",ok_prefix_keep_particle_or_punctuation,Der Arzt,Die Ärztin,den Patienten,die Patientin,NP2,,,pitied,ExpStim,6,512,-1.55,-83,NP2,bedauerte,bedauerte,1.89,9,,"Der Arzt bedauerte die Patientin, weil er schon seit Langem machtlos war und die Situation akzeptierte.",machtlos,2.68,8,68.75,68.75,optimal,nonamb
34,swapped,4,71,bedauerte,NP1-Causality,Die Ärztin,bedauerte,"den Patienten, ",weil,sie,an dem Tag,machtlos war,und ,die Situation,auswegslos,"Die Ärztin bedauerte den Patienten, weil sie an dem Tag machtlos war und die Situation auswegslos.",ok_prefix_keep_particle_or_punctuation,Der Arzt,Die Ärztin,den Patienten,die Patientin,NP2,,,pitied,ExpStim,6,512,-1.55,-83,NP2,bedauerte,bedauerte,1.89,9,,"Der Arzt bedauerte die Patientin, weil er schon seit Langem machtlos war und die Situation akzeptierte.",machtlos,2.68,8,68.75,68.75,optimal,nonamb
35,original,5,71,bedauerte,NP2-Causality,Der Arzt,bedauerte,"die Patientin, ",weil,sie,an dem Tag,kraftlos war,und ,die Heilung,stagnierte,"Der Arzt bedauerte die Patientin, weil sie an dem Tag kraftlos war und die Heilung stagnierte.",ok_prefix_keep_particle_or_punctuation,Der Arzt,Die Ärztin,den Patienten,die Patientin,NP2,,,pitied,ExpStim,6,512,-1.55,-83,NP2,bedauerte,bedauerte,1.89,9,,"Der Arzt bedauerte die Patientin, weil sie schon seit Langem unheilbar war und die Hoffnung verlor.",unheilbar,2.86,9,68.75,68.75,optimal,nonamb
